screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users
adelina303,adelina vizoso,94670702,594649391857819648,/adelina303/status/594649391857819648,2015-05-02 23:47:17,1430610437,Deutsch für Flüchtlinge | Deutschlehrer-Info | DW.DE | http://fb.me/3I1vuDf6a ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""de"">Deutsch für <strong>Flüchtlinge</strong> | Deutschlehrer-Info | DW.DE | <a class=""twitter-timeline-link"" data-expanded-url=""http://fb.me/3I1vuDf6a"" dir=""ltr"" href=""http://t.co/Qv3IE7jd16"" rel=""nofollow noopener"" target=""_blank"" title=""http://fb.me/3I1vuDf6a""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">fb.me/3I1vuDf6a</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",['http://fb.me/3I1vuDf6a'],[],False,[],,0,0,0,False,False,,[]
AbomusDeutsch,Abomus - Deutschland,3088602371,594637903113814016,/AbomusDeutsch/status/594637903113814016,2015-05-02 23:01:38,1430607698,"„Triton“-Einsatz - Mehr als 200 Flüchtlinge vor libyscher Küste gerettet

Ein französisches Marineschiff rettet vor d http://news.abomus.com/de/germany/news/politika/triton-einsatz-mehr-als-200-fluchtlinge-vor-libyscher-kuste-gerettet …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""de"">„Triton“-Einsatz - Mehr als 200 <strong>Flüchtlinge</strong> vor libyscher Küste gerettet

Ein französisches Marineschiff rettet vor d <a class=""twitter-timeline-link"" data-expanded-url=""http://news.abomus.com/de/germany/news/politika/triton-einsatz-mehr-als-200-fluchtlinge-vor-libyscher-kuste-gerettet"" dir=""ltr"" href=""http://t.co/WyNKfZPv6l"" rel=""nofollow noopener"" target=""_blank"" title=""http://news.abomus.com/de/germany/news/politika/triton-einsatz-mehr-als-200-fluchtlinge-vor-libyscher-kuste-gerettet""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">news.abomus.com/de/germany/new</span><span class=""invisible"">s/politika/triton-einsatz-mehr-als-200-fluchtlinge-vor-libyscher-kuste-gerettet</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['http://news.abomus.com/de/germany/news/politika/triton-einsatz-mehr-als-200-fluchtlinge-vor-libyscher-kuste-gerettet'],[],False,[],,0,0,0,False,False,,[]
TilmannKk,Tilmann Kleinjung,407556035,594637753754787842,/TilmannKk/status/594637753754787842,2015-05-02 23:01:02,1430607662,Italienische Küstenwache @guardiacostiera meldet: innerhalb von 16 Stunden wurden mehr als 3000 #Flüchtlinge vor Libyen gerettet. #Lampedusa,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""de"">Italienische Küstenwache <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""142968828"" dir=""ltr"" href=""/guardiacostiera""><s>@</s><b>guardiacostiera</b></a> meldet: innerhalb von 16 Stunden wurden mehr als 3000 <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Fl%C3%BCchtlinge?src=hash""><s>#</s><b><strong>Flüchtlinge</strong></b></a> vor Libyen gerettet. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Lampedusa?src=hash""><s>#</s><b>Lampedusa</b></a></p>",[],"['Flüchtlinge', 'Lampedusa']",False,[],,1,10,0,False,False,,[]
RadovanBaloun,Radovan Baloun,371185465,594633516593319936,/RadovanBaloun/status/594633516593319936,2015-05-02 22:44:12,1430606652,"@McHammerl @ThomasNovotny Jetzt will den Krieg eh sicher keiner mehr. Vorher hat er Geld gebracht, jetzt nur mehr Flüchtlinge.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""de""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2850102861"" dir=""ltr"" href=""/McHammerl""><s>@</s><b>McHammerl</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""174824466"" dir=""ltr"" href=""/ThomasNovotny""><s>@</s><b>ThomasNovotny</b></a> Jetzt will den Krieg eh sicher keiner mehr. Vorher hat er Geld gebracht, jetzt nur mehr <strong>Flüchtlinge</strong>.</p>",[],[],False,[],,0,0,1,True,True,594213744101748736,"[{'screen_name': 'RadovanBaloun', 'user_id': '371185465'}]"
JimPonti,Jim Kasslatter,246952066,594628915748073472,/JimPonti/status/594628915748073472,2015-05-02 22:25:55,1430605555,Afrikanische #Flüchtlinge: Kaum einer kehrt zurück - Forschung und Lehre - #FAZ http://m.faz.net/aktuell/feuilleton/forschung-und-lehre/afrikanische-fluechtlinge-kaum-einer-kehrt-zurueck-13562679.html …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""de"">Afrikanische <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Fl%C3%BCchtlinge?src=hash""><s>#</s><b><strong>Flüchtlinge</strong></b></a>: Kaum einer kehrt zurück - Forschung und Lehre - <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/FAZ?src=hash""><s>#</s><b>FAZ</b></a> <a class=""twitter-timeline-link"" data-expanded-url=""http://m.faz.net/aktuell/feuilleton/forschung-und-lehre/afrikanische-fluechtlinge-kaum-einer-kehrt-zurueck-13562679.html"" dir=""ltr"" href=""http://t.co/6q5bq4jUIe"" rel=""nofollow noopener"" target=""_blank"" title=""http://m.faz.net/aktuell/feuilleton/forschung-und-lehre/afrikanische-fluechtlinge-kaum-einer-kehrt-zurueck-13562679.html""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">m.faz.net/aktuell/feuill</span><span class=""invisible"">eton/forschung-und-lehre/afrikanische-fluechtlinge-kaum-einer-kehrt-zurueck-13562679.html</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['http://m.faz.net/aktuell/feuilleton/forschung-und-lehre/afrikanische-fluechtlinge-kaum-einer-kehrt-zurueck-13562679.html'],"['Flüchtlinge', 'FAZ']",False,[],,0,0,0,False,False,,[]
sonnerja,Gedankenmeer,134536838,594626261105905665,/sonnerja/status/594626261105905665,2015-05-02 22:15:22,1430604922,"Flüchtlinge - Simon, Christ, droht die Abschiebung. Und der Tod  http://www.welt.de/politik/deutschland/article140177976/Simon-Christ-droht-die-Abschiebung-Und-der-Tod.html … via @welt","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""de""><strong>Flüchtlinge</strong> - Simon, Christ, droht die Abschiebung. Und der Tod  <a class=""twitter-timeline-link"" data-expanded-url=""http://www.welt.de/politik/deutschland/article140177976/Simon-Christ-droht-die-Abschiebung-Und-der-Tod.html"" dir=""ltr"" href=""http://t.co/6aYbddT8pu"" rel=""nofollow noopener"" target=""_blank"" title=""http://www.welt.de/politik/deutschland/article140177976/Simon-Christ-droht-die-Abschiebung-Und-der-Tod.html""><span class=""tco-ellipsis""></span><span class=""invisible"">http://www.</span><span class=""js-display-url"">welt.de/politik/deutsc</span><span class=""invisible"">hland/article140177976/Simon-Christ-droht-die-Abschiebung-Und-der-Tod.html</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> via <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8720562"" dir=""ltr"" href=""/welt""><s>@</s><b>welt</b></a></p>",['http://www.welt.de/politik/deutschland/article140177976/Simon-Christ-droht-die-Abschiebung-Und-der-Tod.html'],[],False,[],,2,0,0,False,False,,[]
AgenziaH,Don Mussie Zerai,376378946,594624623578378240,/AgenziaH/status/594624623578378240,2015-05-02 22:08:52,1430604532,Ein Alarmphone für Flüchtlinge in Seenot http://fb.me/4BbDsZqKH ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""de"">Ein Alarmphone für <strong>Flüchtlinge</strong> in Seenot <a class=""twitter-timeline-link"" data-expanded-url=""http://fb.me/4BbDsZqKH"" dir=""ltr"" href=""http://t.co/YchslhFJJn"" rel=""nofollow noopener"" target=""_blank"" title=""http://fb.me/4BbDsZqKH""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">fb.me/4BbDsZqKH</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",['http://fb.me/4BbDsZqKH'],[],False,[],,0,0,1,True,False,,[]
AgenziaH,Don Mussie Zerai,376378946,594624547552403457,/AgenziaH/status/594624547552403457,2015-05-02 22:08:34,1430604514,Ein Alarmphone für Flüchtlinge in SeenotRadio Vatikan http://de.radiovaticana.va/news/1141177 ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""de"">Ein Alarmphone für <strong>Flüchtlinge</strong> in SeenotRadio Vatikan <a class=""twitter-timeline-link"" data-expanded-url=""http://de.radiovaticana.va/news/1141177"" dir=""ltr"" href=""http://t.co/3rGybPD45G"" rel=""nofollow noopener"" target=""_blank"" title=""http://de.radiovaticana.va/news/1141177""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">de.radiovaticana.va/news/1141177</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",['http://de.radiovaticana.va/news/1141177'],[],False,[],,0,0,0,False,False,,[]
MichaelStawicki,Michael Stawicki,386232029,594621711489900544,/MichaelStawicki/status/594621711489900544,2015-05-02 21:57:18,1430603838,Dankbarer afrikanischer Flüchtling: Morgen mache ich auch Geld mit Drogen http://fb.me/7dwFQSxul ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""de"">Dankbarer afrikanischer <strong>Flüchtling</strong>: Morgen mache ich auch Geld mit Drogen <a class=""twitter-timeline-link"" data-expanded-url=""http://fb.me/7dwFQSxul"" dir=""ltr"" href=""http://t.co/NshLSApVGQ"" rel=""nofollow noopener"" target=""_blank"" title=""http://fb.me/7dwFQSxul""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">fb.me/7dwFQSxul</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",['http://fb.me/7dwFQSxul'],[],False,[],,0,0,0,False,False,,[]
MichaelStawicki,Michael Stawicki,386232029,594621491452518400,/MichaelStawicki/status/594621491452518400,2015-05-02 21:56:25,1430603785,"Was wir über afrikanische ""Flüchtlinge"" wissen sollten http://fb.me/7nRFcpnoX ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""de"">Was wir über afrikanische ""<strong>Flüchtlinge</strong>"" wissen sollten <a class=""twitter-timeline-link"" data-expanded-url=""http://fb.me/7nRFcpnoX"" dir=""ltr"" href=""http://t.co/fNv88OriAK"" rel=""nofollow noopener"" target=""_blank"" title=""http://fb.me/7nRFcpnoX""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">fb.me/7nRFcpnoX</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",['http://fb.me/7nRFcpnoX'],[],False,[],,0,0,0,False,False,,[]
