screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users
MaSs__MeDiA,MassMedia Radio,889224078,672565817368776705,/MaSs__MeDiA/status/672565817368776705,2015-12-03 23:59:21,1449187161,Milco Huisman Milco - Jetzt und Hier - ein Album für Flüchtlinge Vol. 1 - 22 Goodbye http://www.radionomy.com/massmedia ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""de"">Milco Huisman Milco - Jetzt und Hier - ein Album für <strong>Flüchtlinge</strong> Vol. 1 - 22 Goodbye <a class=""twitter-timeline-link"" data-expanded-url=""http://www.radionomy.com/massmedia"" dir=""ltr"" href=""https://t.co/XwyOfQxqLL"" rel=""nofollow noopener"" target=""_blank"" title=""http://www.radionomy.com/massmedia""><span class=""tco-ellipsis""></span><span class=""invisible"">http://www.</span><span class=""js-display-url"">radionomy.com/massmedia</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",['http://www.radionomy.com/massmedia'],[],False,[],,0,0,0,False,False,,[]
keinbotmehr,Dönerteller Versace,3731476281,672565450279100416,/keinbotmehr/status/672565450279100416,2015-12-03 23:57:53,1449187073,"""Mit der ganzen Härte des Rechtsstaats"" - Gewalt gegen Flüchtlinge: Es brennt in Deutschland | ZEIT ONLINE  https://twitter.com/FSK/status/672565159047643138 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""de"">""Mit der ganzen Härte des Rechtsstaats"" - Gewalt gegen <strong>Flüchtlinge</strong>: Es brennt in Deutschland | ZEIT ONLINE  <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/FSK/status/672565159047643138"" dir=""ltr"" href=""https://t.co/J5yUsjB0Ha"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/FSK/status/672565159047643138""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/FSK/status/672</span><span class=""invisible"">565159047643138</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/FSK/status/672565159047643138'],[],False,[],,1,1,0,False,False,,[]
j_klute,Jürgen Klute,254619863,672565368523726849,/j_klute/status/672565368523726849,2015-12-03 23:57:34,1449187054,Flüchtlinge: Lasst die Brandstifter nicht davonkommen | http://www.zeit.de/politik/deutschland/2015-11/fluechtlinge-gewalt-brandanschlag-extremismus …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""de""><strong>Flüchtlinge</strong>: Lasst die Brandstifter nicht davonkommen | <a class=""twitter-timeline-link"" data-expanded-url=""http://www.zeit.de/politik/deutschland/2015-11/fluechtlinge-gewalt-brandanschlag-extremismus"" dir=""ltr"" href=""https://t.co/vwceE2a2CX"" rel=""nofollow noopener"" target=""_blank"" title=""http://www.zeit.de/politik/deutschland/2015-11/fluechtlinge-gewalt-brandanschlag-extremismus""><span class=""tco-ellipsis""></span><span class=""invisible"">http://www.</span><span class=""js-display-url"">zeit.de/politik/deutsc</span><span class=""invisible"">hland/2015-11/fluechtlinge-gewalt-brandanschlag-extremismus</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['http://www.zeit.de/politik/deutschland/2015-11/fluechtlinge-gewalt-brandanschlag-extremismus'],[],False,[],,0,4,0,False,False,,[]
FSK,FreiesSenderKombinat,13564592,672565159047643138,/FSK/status/672565159047643138,2015-12-03 23:56:44,1449187004,"""Mit der ganzen Härte des Rechtsstaats"" - Gewalt gegen Flüchtlinge: Es brennt in Deutschland | ZEIT ONLINE http://www.zeit.de/politik/deutschland/2015-11/rechtsextremismus-fluechtlingsunterkuenfte-gewalt-gegen-fluechtlinge-justiz-taeter-urteile …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""de"">""Mit der ganzen Härte des Rechtsstaats"" - Gewalt gegen <strong>Flüchtlinge</strong>: Es brennt in Deutschland | ZEIT ONLINE <a class=""twitter-timeline-link"" data-expanded-url=""http://www.zeit.de/politik/deutschland/2015-11/rechtsextremismus-fluechtlingsunterkuenfte-gewalt-gegen-fluechtlinge-justiz-taeter-urteile"" dir=""ltr"" href=""https://t.co/hcEMDCGfRo"" rel=""nofollow noopener"" target=""_blank"" title=""http://www.zeit.de/politik/deutschland/2015-11/rechtsextremismus-fluechtlingsunterkuenfte-gewalt-gegen-fluechtlinge-justiz-taeter-urteile""><span class=""tco-ellipsis""></span><span class=""invisible"">http://www.</span><span class=""js-display-url"">zeit.de/politik/deutsc</span><span class=""invisible"">hland/2015-11/rechtsextremismus-fluechtlingsunterkuenfte-gewalt-gegen-fluechtlinge-justiz-taeter-urteile</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['http://www.zeit.de/politik/deutschland/2015-11/rechtsextremismus-fluechtlingsunterkuenfte-gewalt-gegen-fluechtlinge-justiz-taeter-urteile'],[],False,[],,0,0,0,False,False,,[]
Moabithilft,Moabit hilft,3907602035,672564512378212356,/Moabithilft/status/672564512378212356,2015-12-03 23:54:10,1449186850,"Armutszeugnis #LAGeSo  Verstoß gg AsylbewerberLeistungsgesetz #moabithilft #refugeeswelcome #Flüchtlinge
http://taz.de/Fluechtlinge-in-Berlin/!5253091/ …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""de"">Armutszeugnis <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/LAGeSo?src=hash""><s>#</s><b>LAGeSo</b></a>  Verstoß gg AsylbewerberLeistungsgesetz <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/moabithilft?src=hash""><s>#</s><b>moabithilft</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/refugeeswelcome?src=hash""><s>#</s><b>refugeeswelcome</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Fl%C3%BCchtlinge?src=hash""><s>#</s><b><strong>Flüchtlinge</strong></b></a>
<a class=""twitter-timeline-link"" data-expanded-url=""http://taz.de/Fluechtlinge-in-Berlin/!5253091/"" dir=""ltr"" href=""https://t.co/IzyKQBnDlK"" rel=""nofollow noopener"" target=""_blank"" title=""http://taz.de/Fluechtlinge-in-Berlin/!5253091/""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">taz.de/Fluechtlinge-i</span><span class=""invisible"">n-Berlin/!5253091/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['http://taz.de/Fluechtlinge-in-Berlin/!5253091/'],"['LAGeSo', 'moabithilft', 'refugeeswelcome', 'Flüchtlinge']",False,[],,2,6,1,True,False,,[]
j_klute,Jürgen Klute,254619863,672564395466166272,/j_klute/status/672564395466166272,2015-12-03 23:53:42,1449186822,Flüchtlinge : Lasst die Brandstifter nicht davonkommen | http://www.zeit.de/politik/deutschland/2015-11/fluechtlinge-gewalt-brandanschlag-extremismus …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""de""><strong>Flüchtlinge</strong> : Lasst die Brandstifter nicht davonkommen | <a class=""twitter-timeline-link"" data-expanded-url=""http://www.zeit.de/politik/deutschland/2015-11/fluechtlinge-gewalt-brandanschlag-extremismus"" dir=""ltr"" href=""https://t.co/vwceE2a2CX"" rel=""nofollow noopener"" target=""_blank"" title=""http://www.zeit.de/politik/deutschland/2015-11/fluechtlinge-gewalt-brandanschlag-extremismus""><span class=""tco-ellipsis""></span><span class=""invisible"">http://www.</span><span class=""js-display-url"">zeit.de/politik/deutsc</span><span class=""invisible"">hland/2015-11/fluechtlinge-gewalt-brandanschlag-extremismus</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['http://www.zeit.de/politik/deutschland/2015-11/fluechtlinge-gewalt-brandanschlag-extremismus'],[],False,[],,0,0,0,False,False,,[]
Dauerquerulant,Rebellenkönig,3365675128,672564181007212544,/Dauerquerulant/status/672564181007212544,2015-12-03 23:52:51,1449186771,"@JuliaKloeckner Die Flüchtlinge sind keine unvermeidbare Naturkatastrophe,aber sie wird von vielen Politikern als solche verkauft!","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""de""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""29858729"" dir=""ltr"" href=""/JuliaKloeckner""><s>@</s><b>JuliaKloeckner</b></a> Die <strong>Flüchtlinge</strong> sind keine unvermeidbare Naturkatastrophe,aber sie wird von vielen Politikern als solche verkauft!</p>",[],[],False,[],,0,0,1,True,True,672563034523574272,"[{'screen_name': 'Dauerquerulant', 'user_id': '3365675128'}]"
j_klute,Jürgen Klute,254619863,672564023498579968,/j_klute/status/672564023498579968,2015-12-03 23:52:13,1449186733,Gewalt gegen Flüchtlinge: Es brennt in Deutschland | http://www.zeit.de/politik/deutschland/2015-11/rechtsextremismus-fluechtlingsunterkuenfte-gewalt-gegen-fluechtlinge-justiz-taeter-urteile …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""de"">Gewalt gegen <strong>Flüchtlinge</strong>: Es brennt in Deutschland | <a class=""twitter-timeline-link"" data-expanded-url=""http://www.zeit.de/politik/deutschland/2015-11/rechtsextremismus-fluechtlingsunterkuenfte-gewalt-gegen-fluechtlinge-justiz-taeter-urteile"" dir=""ltr"" href=""https://t.co/W137cyYR2z"" rel=""nofollow noopener"" target=""_blank"" title=""http://www.zeit.de/politik/deutschland/2015-11/rechtsextremismus-fluechtlingsunterkuenfte-gewalt-gegen-fluechtlinge-justiz-taeter-urteile""><span class=""tco-ellipsis""></span><span class=""invisible"">http://www.</span><span class=""js-display-url"">zeit.de/politik/deutsc</span><span class=""invisible"">hland/2015-11/rechtsextremismus-fluechtlingsunterkuenfte-gewalt-gegen-fluechtlinge-justiz-taeter-urteile</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['http://www.zeit.de/politik/deutschland/2015-11/rechtsextremismus-fluechtlingsunterkuenfte-gewalt-gegen-fluechtlinge-justiz-taeter-urteile'],[],False,[],,1,0,0,False,False,,[]
detlef_mue,Detlef Müller Minden,59420503,672563948084793344,/detlef_mue/status/672563948084793344,2015-12-03 23:51:55,1449186715,"Die Türkei und das IS-Öl: Während die Türkei die Flüchtlinge aus Syrien aussperrt, ziert man sich, ... http://bit.ly/1ld2aeN  #Telepolis","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""de"">Die Türkei und das IS-Öl: Während die Türkei die Flüchtlinge aus Syrien aussperrt, ziert man sich, ... <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/1ld2aeN"" dir=""ltr"" href=""https://t.co/citwYiIXkd"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/1ld2aeN""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/1ld2aeN</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Telepolis?src=hash""><s>#</s><b>Telepolis</b></a></p>",['http://bit.ly/1ld2aeN'],['Telepolis'],False,[],,0,0,0,False,False,,[]
TaliterQualiter,User One,1032828258,672563945736036353,/TaliterQualiter/status/672563945736036353,2015-12-03 23:51:54,1449186714,"Die Türkei und das IS-Öl: Während die Türkei die Flüchtlinge aus Syrien aussperrt, ziert man sich, den Grenzab... http://bit.ly/1XLmuzO ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""de"">Die Türkei und das IS-Öl: Während die Türkei die Flüchtlinge aus Syrien aussperrt, ziert man sich, den Grenzab... <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/1XLmuzO"" dir=""ltr"" href=""https://t.co/JBpW3QTEdt"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/1XLmuzO""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/1XLmuzO</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",['http://bit.ly/1XLmuzO'],[],False,[],,0,0,0,False,False,,[]
